batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,time_max,time_min,time_median,time_mean,time_trim_mean
45,249,3,26,17,4,1,0,1,31.109333038330078,28.797149658203125,30.220746994018555,30.14564514160156,30.193746089935303
11,103,6,19,50,3,0,1,0,9.585857391357422,8.726835250854492,9.09280776977539,9.07604694366455,9.0559720993042
19,450,3,15,20,4,0,1,0,35.575151443481445,32.512664794921875,32.69374370574951,33.48081111907959,33.34003686904907
58,389,7,1,2,3,1,0,1,85.90197563171387,84.48243141174315,84.92839336395264,85.12201309204102,85.10446548461914
17,415,3,14,19,3,0,0,1,42.58394241333008,38.74754905700684,40.644526481628425,40.6409502029419,40.63475131988525
39,214,4,7,18,4,0,0,0,12.395381927490234,11.038064956665039,11.209368705749512,11.510109901428224,11.45845651626587
42,230,2,35,38,1,0,0,1,395.8003520965576,369.21095848083496,369.50623989105225,372.24323749542236,369.6776330471039
50,343,3,27,19,4,0,0,1,67.71707534790039,63.67301940917969,64.87679481506348,65.49816131591797,65.44893980026245
25,52,6,72,14,2,1,0,0,17.56429672241211,16.91603660583496,17.278194427490234,17.2868013381958,17.298460006713867
15,217,6,37,35,3,1,1,0,88.88792991638184,86.72118186950684,87.53621578216553,87.71312236785889,87.69026398658752
38,96,4,94,75,3,0,0,0,73.78339767456055,71.35581970214844,71.88379764556885,72.25134372711182,72.17177748680116
14,38,6,68,204,4,0,0,0,9.227275848388672,8.990049362182617,9.140849113464355,9.115123748779297,9.116739034652712
50,251,1,11,37,1,1,0,0,118.6056137084961,117.6297664642334,117.79332160949707,117.96646118164062,117.9286539554596
29,37,1,207,88,3,0,0,0,2.471446990966797,2.1238327026367188,2.2475719451904297,2.2812366485595703,2.2771358489990234
27,433,7,11,22,2,1,1,1,455.4457664489746,453.1080722808838,454.1621208190918,454.1552543640137,454.1248381137848
62,222,5,18,12,3,1,1,1,77.63648033142091,73.94886016845703,75.9330987930298,75.90999603271484,75.93932747840881
4,18,5,467,440,2,1,0,0,23.83923530578613,23.42128753662109,23.632049560546875,23.62780570983887,23.62719178199768
4,240,7,18,37,2,1,1,0,42.61660575866699,41.09525680541992,41.422009468078606,41.56401157379151,41.49103164672852
29,158,6,8,29,3,0,0,1,15.873193740844727,14.190673828125,14.432191848754885,14.676618576049805,14.58778977394104
48,309,7,5,12,2,1,1,1,194.29492950439453,193.72391700744632,193.96889209747314,194.0288782119751,194.0337419509888
59,300,1,20,27,2,1,0,1,98.81711006164551,98.30522537231444,98.71137142181395,98.65665435791016,98.6805260181427
32,163,2,41,4,4,1,1,0,13.679742813110352,13.254404067993164,13.326644897460938,13.364553451538086,13.338923454284668
39,475,5,4,7,1,1,1,1,869.2879676818848,867.4514293670654,868.0832386016846,868.1177139282228,868.0547177791595
55,261,4,4,7,2,1,1,0,58.52031707763672,54.51536178588867,54.78107929229736,55.74088096618652,55.54664134979248
55,327,3,23,13,1,1,1,0,797.6808547973633,794.7258949279785,795.9647178649902,796.1616516113281,796.1512207984924
5,229,7,25,6,4,0,0,0,8.819341659545898,7.2405338287353525,7.500171661376952,7.756495475769043,7.6881349086761475
3,160,3,25,10,4,1,0,0,1.0533332824707031,0.8285045623779297,0.9292364120483398,0.9309768676757812,0.9284913539886476
45,236,4,3,28,3,1,0,0,26.352882385253906,21.906137466430664,22.220849990844727,23.380470275878906,23.193210363388058
30,203,6,32,45,4,0,0,0,74.68271255493164,72.32904434204102,73.44746589660646,73.49925041198729,73.49759340286255
31,422,4,2,14,2,0,1,1,85.19387245178224,84.83910560607909,85.0834846496582,85.04085540771484,85.04694700241089
32,497,1,2,8,4,1,0,0,19.940614700317386,17.484664916992188,17.67599582672119,18.242955207824707,18.125534057617188
14,223,2,33,16,1,0,0,0,66.24627113342285,65.90008735656738,66.03538990020752,66.05346202850342,66.04853272438051
43,429,6,1,8,3,0,1,0,78.92441749572755,74.98598098754883,75.27339458465576,76.26461982727052,76.0919749736786
54,259,2,34,36,2,0,0,1,136.63148880004886,134.74321365356442,135.61522960662842,135.56370735168457,135.53279638290405
22,284,7,23,1,4,1,0,1,49.31640625,47.67489433288574,48.45380783081055,48.47736358642578,48.47279191017151
10,176,1,53,30,4,1,1,1,3.8356781005859375,2.237558364868164,2.6720762252807617,2.7336597442626958,2.6579201221466064
49,131,1,40,35,1,1,0,0,44.95930671691895,44.50535774230957,44.63911056518555,44.659423828125,44.641196727752686
6,96,1,98,80,4,0,0,1,1.387834548950195,1.1150836944580078,1.2216567993164062,1.2189149856567385,1.2107789516448977
30,484,4,15,13,3,1,0,0,98.61564636230469,97.97263145446777,98.2065200805664,98.23827743530272,98.22431206703186
39,271,7,33,3,2,1,1,1,403.09643745422363,398.29516410827637,400.1370668411255,400.2228260040283,400.1045823097229
23,66,4,11,36,2,0,1,0,5.211830139160156,4.259824752807616,4.721999168395996,4.692649841308594,4.6818554401397705
34,371,7,25,3,2,1,0,1,491.98102951049805,486.56702041625977,489.64297771453863,489.40188884735113,489.4338548183441
30,292,1,3,1,4,0,0,1,7.5821876525878915,6.977081298828125,7.153749465942383,7.251787185668945,7.24482536315918
14,466,1,12,20,2,0,1,1,49.80134963989258,49.65567588806152,49.709439277648926,49.722838401794434,49.72141981124878
49,85,6,37,116,3,1,0,1,102.1428108215332,98.79517555236816,99.55811500549316,100.03089904785156,99.92137551307678
26,35,5,242,242,1,1,1,0,658.9720249176024,652.379035949707,653.9338827133179,655.3951025009155,655.3249955177307
62,468,6,3,15,2,1,1,1,421.80705070495605,420.7534790039063,420.953631401062,421.07324600219727,421.0214912891388
7,99,2,18,53,2,0,0,1,2.9270648956298833,2.199411392211914,2.705931663513184,2.599358558654785,2.608388662338257
5,198,2,10,6,1,1,1,0,11.02924346923828,9.363174438476562,9.98055934906006,10.022449493408203,9.979009628295898
50,141,6,68,1,3,1,1,1,99.8682975769043,96.31586074829102,98.00410270690918,97.71239757537842,97.6174771785736
24,320,5,13,25,2,0,0,0,166.44287109375,165.11297225952146,166.04721546173099,165.8898591995239,165.91784358024597
15,148,6,33,63,3,0,1,1,44.23379898071289,42.63186454772949,43.49052906036377,43.427348136901855,43.42597723007202
30,451,6,16,15,2,1,1,1,360.4919910430908,357.93113708496094,359.01200771331787,359.15157794952387,359.13658142089844
28,250,1,29,31,3,1,1,0,19.726037979125977,16.263723373413086,19.28400993347168,18.74675750732422,18.93472671508789
42,148,7,15,33,2,0,0,1,134.41276550292972,129.86493110656738,132.0996284484863,132.11088180541992,132.10389018058777
61,335,7,2,19,1,1,0,0,933.3839416503906,928.2832145690918,929.2086362838744,929.6067476272583,929.3000400066376
6,14,1,528,340,4,0,0,0,0.5624294281005859,0.4587173461914063,0.5131959915161133,0.5099058151245117,0.5097389221191406
58,65,4,152,100,2,0,1,1,212.3467922210693,207.9274654388428,209.91504192352292,210.1017951965332,210.0929617881775
56,137,3,23,67,1,1,1,1,347.0063209533692,343.78671646118164,345.05105018615717,345.19901275634766,345.1496362686157
13,313,2,28,16,3,0,1,0,12.460947036743164,10.802984237670898,11.879324913024902,11.645984649658205,11.649489402770994
58,486,7,14,8,3,1,0,0,437.87240982055664,433.560848236084,435.2027177810669,435.62963008880615,435.6078803539276
46,369,5,16,17,4,0,0,1,96.13919258117676,90.31438827514648,95.27349472045898,93.68343353271484,93.79759430885315
9,343,2,26,7,2,0,1,0,18.689393997192386,16.298532485961914,17.688274383544922,17.385315895080563,17.35815405845642
34,205,1,29,7,2,0,1,0,21.671772003173828,20.20883560180664,20.68400382995605,20.876359939575195,20.86037397384644
2,209,7,13,9,1,0,1,0,24.85251426696777,24.209022521972656,24.3525505065918,24.382781982421875,24.34578537940979
1,15,6,630,214,3,0,1,1,4.478216171264648,3.1416416168212886,3.2062530517578125,3.344416618347168,3.2280385494232178
11,174,5,2,48,1,1,1,0,55.12452125549317,54.68511581420898,54.77631092071533,54.81991767883301,54.79869246482849
62,178,3,19,8,2,0,0,0,45.30549049377442,42.725324630737305,43.120741844177246,43.84768009185791,43.80574822425842
20,354,3,9,21,3,1,0,0,26.92222595214844,23.56410026550293,23.7654447555542,24.67842102050781,24.537235498428345
4,204,5,33,8,1,0,0,1,47.28245735168457,45.26853561401367,46.02158069610596,46.10409736633301,46.06124758720398
37,344,7,4,10,3,1,0,1,71.69389724731445,68.61257553100586,71.13635540008545,70.32492160797119,70.36784291267395
5,231,4,12,36,3,0,0,0,5.94329833984375,5.0826072692871085,5.5084228515625,5.491089820861816,5.485624074935913
24,451,2,10,17,2,0,0,1,80.6417465209961,80.16157150268555,80.39844036102295,80.4054021835327,80.40633797645569
63,209,3,33,29,3,0,0,1,69.23699378967285,68.65286827087402,68.95649433135986,68.93625259399414,68.93408298492432
18,359,3,15,6,2,0,1,0,58.27665328979492,56.01954460144043,56.55121803283691,56.75508975982666,56.6568374633789
43,486,1,1,11,3,0,1,1,48.58207702636719,48.11525344848633,48.36881160736084,48.35581779479981,48.357605934143066
35,108,4,85,9,3,1,0,0,34.078598022460945,31.773090362548828,32.21762180328369,32.391977310180664,32.25851058959961
13,92,1,86,22,4,1,0,1,1.2729167938232422,1.0936260223388672,1.1237859725952148,1.1586427688598633,1.1524856090545654
60,259,5,25,20,2,0,0,1,404.33359146118164,401.1220932006836,403.08380126953125,402.944016456604,402.99805998802185
52,431,3,8,5,2,0,1,1,124.81999397277832,124.11737442016602,124.57394599914551,124.51748847961426,124.52968955039978
41,298,7,7,2,4,0,1,0,45.61614990234375,45.01080513000488,45.32134532928467,45.32346725463867,45.32596468925476
17,423,1,11,16,2,1,1,0,47.75357246398926,47.14441299438477,47.53315448760986,47.522854804992676,47.54132032394409
54,275,4,4,21,3,0,0,1,38.889408111572266,38.44285011291504,38.62392902374268,38.64269256591797,38.63683342933655
32,94,6,101,50,4,1,0,0,70.12772560119629,67.98386573791504,68.50898265838623,68.60733032226561,68.49521398544312
23,285,2,23,3,1,1,1,0,133.3153247833252,129.73594665527344,130.45740127563477,131.14197254180908,131.04605674743652
59,188,6,19,43,2,0,0,0,316.57242774963385,314.81289863586426,315.995454788208,315.95094203948975,316.01551175117487
4,72,3,62,124,2,1,0,1,6.6280364990234375,6.090402603149414,6.334662437438965,6.358122825622559,6.357848644256593
52,427,6,16,15,2,1,0,1,554.0685653686523,550.5785942077637,553.5176992416382,553.0042409896852,553.1744062900543
40,373,5,15,15,2,0,1,1,310.5566501617432,307.9352378845215,309.0835809707642,309.1640949249268,309.14363265037537
5,402,2,5,22,4,0,1,0,4.620552062988281,3.7589073181152335,3.8057565689086914,4.0105342864990225,3.96573543548584
28,310,7,27,3,2,1,0,0,338.1831645965576,334.41257476806635,335.48974990844727,335.90815067291265,335.81072092056274
37,254,2,26,14,3,1,1,0,24.141550064086914,20.582914352416992,20.955681800842285,21.628189086914066,21.44467830657959
15,422,5,4,5,4,1,1,1,17.47727394104004,16.66879653930664,16.799688339233402,16.93563461303711,16.90128445625305
16,380,5,10,10,3,1,1,1,36.553144454956055,34.446001052856445,35.356640815734856,35.382580757141106,35.35333275794983
4,16,6,611,439,1,0,1,1,65.89674949645996,65.18840789794922,65.48142433166504,65.533447265625,65.5311644077301
26,175,6,7,55,4,1,1,0,17.735004425048828,16.119956970214847,16.353487968444824,16.673946380615234,16.610562801361088
36,189,5,29,27,2,1,1,0,166.53203964233396,164.79253768920896,165.43638706207275,165.47789573669434,165.43179750442502
60,135,7,13,33,4,1,1,0,40.78292846679688,38.62738609313965,38.755297660827644,39.28670883178711,39.18209671974182
24,108,3,42,78,3,1,0,1,19.085407257080078,16.744375228881836,16.961932182312008,17.380404472351074,17.246782779693607
7,366,4,26,10,1,1,0,0,162.44363784790042,161.5285873413086,161.95821762084958,161.93463802337646,161.9217693805695
57,417,6,4,22,3,1,0,1,141.1471366882324,140.44785499572754,140.8083438873291,140.76666831970215,140.7589614391327
38,288,2,14,24,1,1,1,0,280.2901268005371,279.0224552154541,279.7693014144897,279.66482639312744,279.6669602394104
28,259,4,20,11,4,0,1,1,17.87257194519043,16.046762466430664,16.315102577209473,16.606545448303226,16.51826500892639
61,171,3,19,43,1,1,0,1,369.71640586853033,368.91698837280273,369.18425559997564,369.24870014190674,369.2317008972168
57,378,3,11,5,2,0,0,1,163.87367248535156,162.85467147827146,163.33448886871338,163.34214210510254,163.33663463592532
6,156,3,53,58,3,1,0,0,9.876012802124023,8.741855621337889,9.43291187286377,9.357595443725586,9.369760751724245
2,15,7,616,446,2,0,0,1,15.300750732421875,14.075279235839846,14.534354209899902,14.565420150756836,14.53477144241333
28,199,4,25,9,4,0,1,1,13.725757598876953,12.856721878051758,13.462424278259276,13.36078643798828,13.378173112869264
39,236,5,8,24,3,1,0,0,32.667160034179695,29.360294342041016,29.55126762390137,30.16200065612793,29.949069023132324
2,187,1,35,44,3,1,1,0,1.2919902801513672,0.8523464202880859,0.9874105453491212,1.0426998138427734,1.0353326797485352
29,312,3,17,28,2,1,1,1,103.86371612548828,103.32846641540527,103.47235202789308,103.51974964141846,103.50066423416138
32,129,1,20,39,1,1,1,1,27.43387222290039,27.04596519470215,27.09746360778809,27.13186740875244,27.104854583740234
11,268,4,23,5,3,0,0,0,14.770984649658205,13.97991180419922,14.470934867858887,14.431047439575195,14.444947242736815
42,509,5,8,18,2,0,1,1,362.302303314209,360.5098724365234,360.8145713806152,360.9883308410645,360.883891582489
16,116,6,20,54,4,0,0,1,9.493112564086914,8.821964263916016,9.19961929321289,9.168434143066406,9.171158075332643
2,174,3,1,3,3,0,0,1,0.9796619415283204,0.9000301361083984,0.9094476699829102,0.9214162826538086,0.9168088436126708
62,220,7,13,36,3,0,0,1,177.3834228515625,176.072359085083,176.41174793243408,176.507830619812,176.45281553268433
20,377,5,18,11,2,0,0,1,155.0338268280029,149.7955322265625,150.71022510528562,152.06117630004886,151.97280049324038
45,321,1,18,7,4,1,0,0,16.19124412536621,14.881372451782227,15.088915824890135,15.46318531036377,15.444904565811155
41,30,7,312,156,4,1,0,0,92.90909767150879,91.80235862731934,92.20147132873535,92.2243356704712,92.19148755073549
25,339,2,7,16,2,1,1,1,51.8944263458252,51.65529251098633,51.75161361694336,51.76959037780762,51.76827311515808
4,126,3,57,29,4,1,1,0,2.504825592041016,2.2466182708740234,2.3354291915893555,2.3573875427246094,2.352803945541382
29,488,3,19,4,3,0,1,0,72.4039077758789,70.01042366027832,71.82884216308594,71.52245044708252,71.6012716293335
37,262,1,21,18,3,0,1,1,19.8671817779541,16.995429992675778,19.64259147644043,18.9603328704834,19.092589616775516
1,382,4,21,25,3,1,0,1,4.8928260803222665,4.253864288330078,4.5332908630371085,4.594850540161133,4.600226879119873
31,221,1,21,7,1,1,0,0,18.72420310974121,17.37833023071289,17.893195152282715,17.968106269836426,17.94731616973877
19,362,5,3,18,4,0,0,1,18.36252212524414,16.324043273925778,16.734957695007324,17.192697525024414,17.155051231384274
15,500,2,5,7,1,0,0,0,219.5429801940918,219.04540061950684,219.3204164505005,219.31087970733643,219.3150520324707
24,279,3,4,18,3,1,1,1,18.08476448059082,15.796422958374025,17.899751663208008,17.720484733581547,17.915457487106323
29,238,7,10,36,4,0,0,0,42.9074764251709,40.62390327453613,41.00346565246582,41.66460037231445,41.63932800292969
19,202,7,15,44,3,1,1,1,61.87844276428223,58.12644958496094,60.54890155792236,59.807419776916504,59.75866317749024
28,262,3,19,12,1,0,0,0,203.9675712585449,203.2005786895752,203.7520408630371,203.64978313446045,203.66621017456055
62,256,1,11,13,4,1,1,0,14.981985092163086,12.901544570922852,13.20040225982666,13.617849349975586,13.53687047958374
58,391,4,7,22,1,0,1,0,1080.1949501037598,1072.1383094787598,1074.9610662460327,1075.1872777938845,1074.9424397945404
53,189,7,25,30,1,0,1,1,1364.8672103881834,1356.635570526123,1361.1840009689329,1360.9447479248047,1360.9930872917175
32,419,4,15,7,4,0,1,0,39.21842575073242,37.88471221923828,38.85602951049805,38.58861923217773,38.59788179397583
61,266,1,26,2,3,1,1,0,22.77016639709473,21.857500076293945,22.40169048309326,22.32546806335449,22.32837677001953
60,75,5,58,70,3,0,1,1,63.22765350341797,61.65957450866699,62.66856193542481,62.435221672058105,62.43312358856201
35,202,1,21,26,3,0,0,0,12.317419052124025,9.773015975952148,10.949969291687012,10.964655876159668,10.944515466690063
18,277,1,11,11,4,1,1,0,5.515575408935547,4.410505294799805,4.765629768371582,4.792141914367676,4.749417304992676
3,337,7,10,14,3,1,0,0,10.185480117797852,9.466171264648438,9.588241577148438,9.742593765258787,9.721785783767698
47,211,1,45,42,1,0,1,0,185.40692329406738,183.32624435424805,183.9282512664795,184.01737213134768,183.93006920814514
21,506,4,13,14,1,0,0,0,607.1934700012208,602.3545265197754,604.4000387191772,604.445481300354,604.363352060318
6,346,2,21,14,3,1,1,1,8.881568908691406,6.7305564880371085,7.444262504577638,7.503771781921388,7.428199052810669
9,376,6,18,1,1,0,1,0,328.39155197143555,325.88291168212885,326.9920349121094,327.07381248474115,327.0579576492309
20,419,6,7,15,2,0,0,1,158.9062213897705,136.73758506774902,137.24875450134277,139.73898887634277,137.7182602882385
59,4,2,1840,1230,3,1,1,0,34.5613956451416,32.76991844177246,33.220887184143066,33.284521102905266,33.18923711776733
38,17,3,573,381,2,1,0,1,86.12942695617676,85.07919311523438,85.65163612365724,85.65518856048584,85.66790819168091
22,512,7,14,11,4,0,0,1,119.17877197265624,116.08338356018066,117.0039176940918,117.47632026672363,117.43763089179993
13,398,7,1,2,2,0,0,1,42.75918006896973,41.99337959289551,42.58275032043457,42.464184761047356,42.48616099357604
45,210,4,31,27,1,1,1,0,668.245792388916,665.2262210845947,667.2199964523314,667.029595375061,667.1029925346376
15,28,2,125,145,3,1,1,0,2.402782440185547,2.1305084228515625,2.200245857238769,2.230715751647949,2.2217333316802983
58,366,2,5,14,3,1,0,0,57.30175971984863,57.16586112976074,57.23726749420166,57.22894668579102,57.2277307510376
57,499,2,15,6,2,0,1,0,249.586820602417,247.49445915222168,247.96783924102783,248.1072425842285,247.9988932609558
14,465,1,16,9,1,0,0,0,39.368629455566406,38.15722465515137,38.593649864196784,38.62075805664063,38.58521580696107
53,93,7,79,43,3,0,0,1,156.3739776611328,150.9003639221191,153.23126316070557,153.28941345214844,153.20247411727902
59,241,2,34,33,1,1,0,1,498.126745223999,495.8453178405762,497.63381481170654,497.39747047424316,497.50033020973206
23,1,1,645,2711,3,1,0,0,1.512765884399414,1.3208389282226562,1.4401674270629885,1.4293193817138672,1.4324486255645752
13,50,7,73,13,2,1,0,0,12.098550796508787,11.857748031616213,11.997342109680176,11.992216110229492,11.99573278427124
40,421,5,1,6,2,1,0,1,129.03118133544922,128.69691848754886,128.8670301437378,128.85606288909912,128.85406613349917
1,356,3,10,5,1,1,1,1,10.579109191894533,9.73653793334961,10.051250457763672,10.117721557617188,10.107696056365967
31,366,2,13,12,4,1,0,1,20.62535285949707,18.51630210876465,19.745826721191406,19.597601890563965,19.604295492172238
41,203,1,37,17,1,0,1,0,65.77706336975098,65.36507606506348,65.56630134582521,65.5552864074707,65.55134057998657
5,157,1,52,14,1,0,1,1,4.008293151855469,2.8302669525146484,3.80849838256836,3.6040544509887695,3.650248050689697
4,282,6,6,30,3,0,0,1,7.292985916137695,6.711244583129883,7.075071334838867,7.043933868408202,7.0543885231018075
1,127,6,35,40,4,0,0,1,1.709699630737305,1.5256404876708984,1.6216039657592771,1.6190528869628906,1.6193985939025881
21,403,6,7,10,1,0,0,0,504.3175220489502,502.23326683044434,503.42285633087164,503.3171653747559,503.3276081085205
37,31,3,255,52,2,0,1,1,21.437883377075195,20.621538162231445,21.134495735168453,21.089768409729004,21.104782819747925
33,89,4,55,57,4,0,0,1,16.793489456176758,15.5181884765625,16.083955764770508,16.100192070007324,16.086280345916748
39,174,2,33,2,2,0,0,0,24.35469627380371,23.50640296936035,23.85568618774414,23.872876167297363,23.8584578037262
16,384,6,16,23,2,0,1,1,190.7346248626709,189.73135948181152,190.28592109680176,190.2992248535156,190.31578302383426
20,181,2,8,12,3,1,1,0,4.355192184448241,3.350257873535156,3.845810890197754,3.8107872009277344,3.800302743911743
60,442,7,2,9,1,0,0,1,1312.2255802154539,1309.5595836639404,1310.699462890625,1310.7482433319092,1310.7121586799624
28,327,6,22,28,2,0,0,0,366.7423725128174,364.1800880432129,365.38636684417725,365.32795429229736,365.29463529586786
15,125,7,44,49,3,0,1,0,51.27906799316406,49.88169670104981,50.44794082641602,50.479960441589355,50.45485496520996
3,214,5,34,19,4,0,0,1,5.357027053833008,4.620790481567383,5.0994157791137695,5.063891410827637,5.082637071609497
5,21,5,123,453,4,1,1,1,4.511594772338867,4.080533981323241,4.2874813079833975,4.30753231048584,4.310399293899536
41,444,1,13,20,1,1,1,1,202.46386528015137,201.49827003479004,201.8885612487793,201.92930698394773,201.91636681556702
19,364,6,15,11,1,1,1,1,647.0649242401122,644.9682712554933,645.8971500396729,645.8826541900635,645.8491683006288
32,50,2,35,50,3,0,1,1,2.5222301483154297,2.2428035736083984,2.3926496505737305,2.385854721069336,2.3866891860961914
28,314,3,14,15,2,0,0,1,76.50184631347656,76.29966735839844,76.37274265289307,76.3911247253418,76.38871669769287
58,199,2,37,8,3,1,1,1,25.29215812683105,23.13828468322754,24.582982063293453,24.364709854125977,24.402081966400146
4,486,4,5,10,2,1,0,0,18.81694793701172,17.41647720336914,17.702937126159668,18.01609992980957,17.990946769714355
54,512,3,13,5,2,1,1,0,321.58303260803217,320.04284858703613,320.94883918762207,320.88081836700434,320.89778780937195
12,285,5,27,15,2,0,0,0,76.32017135620117,72.98731803894044,73.74894618988037,74.52044486999513,74.48711991310121
16,206,1,1,5,3,0,1,0,3.989458084106445,3.581523895263672,3.84211540222168,3.821277618408203,3.830224275588989
5,120,7,53,63,4,0,1,1,12.36414909362793,11.841058731079102,12.23444938659668,12.169671058654785,12.186437845230104
35,129,5,51,76,1,0,1,0,886.9211673736572,883.4660053253174,885.2486610412598,885.1369619369507,885.1228058338165
8,477,3,5,16,2,1,1,1,38.25068473815918,34.342527389526374,34.520745277404785,35.90638637542725,35.80883145332337
38,379,4,14,12,2,1,1,0,155.64441680908203,155.00020980834958,155.19475936889646,155.24790287017822,155.2293002605438
60,99,3,46,3,3,0,1,1,21.50106430053711,19.631385803222656,21.318435668945312,20.69852352142334,20.731598138809204
34,487,6,8,16,4,0,0,0,63.39073181152344,58.68148803710938,58.93874168395996,60.56840419769287,60.451477766036994
25,308,3,21,19,3,0,0,0,39.82853889465332,36.05985641479492,36.667943000793464,37.46182918548585,37.34123706817628
63,315,2,17,3,3,1,1,1,48.62141609191895,46.97418212890625,47.60503768920898,47.70152568817139,47.67745733261109
6,79,6,94,110,2,1,1,0,53.437232971191406,52.38032341003418,52.95825004577637,52.95596122741699,52.96775698661804
2,485,5,17,19,4,1,1,1,9.494304656982422,8.445501327514647,9.258747100830078,9.17816162109375,9.230226278305055
37,338,5,14,4,2,0,0,0,188.7772083282471,183.79735946655273,185.28544902801517,185.46714782714844,185.2621138095856
21,281,4,19,3,1,0,1,0,184.7529411315918,180.54890632629397,181.6539764404297,182.32808113098145,182.2473704814911
42,348,1,9,3,1,1,0,0,30.045032501220703,29.73628044128418,29.88874912261963,29.884624481201172,29.883116483688354
4,37,2,26,39,2,0,1,1,0.5357265472412109,0.36263465881347656,0.4322528839111328,0.4375219345092773,0.4346072673797608
11,388,5,15,20,1,1,1,0,477.0047664642334,474.60484504699707,475.1783609390259,475.4963636398315,475.4192531108856
25,165,7,52,37,4,0,0,1,84.36393737792969,82.52644538879396,83.6775302886963,83.52508544921875,83.54505896568298
30,110,5,3,66,2,1,1,0,21.17800712585449,17.791271209716797,18.12446117401123,19.219470024108887,19.153177738189694
15,198,5,14,28,1,1,0,1,176.3961315155029,171.7162132263184,172.8224754333496,173.0219841003418,172.76343703269958
37,473,4,9,16,1,0,1,0,874.5920658111572,870.7404136657715,873.0590343475342,872.9917764663696,873.073160648346
7,317,1,8,1,3,1,0,1,4.0764808654785165,2.5916099548339844,3.4044981002807617,3.296971321105957,3.287702798843384
33,463,6,20,8,4,0,1,1,107.27214813232422,103.45244407653809,105.32677173614502,105.29394149780272,105.27685284614564
8,63,7,54,127,2,0,1,1,33.789396286010735,32.93609619140625,33.530712127685554,33.463716506958015,33.488959074020386
22,191,1,31,2,3,0,1,1,7.421731948852539,6.005525588989258,6.200194358825684,6.333518028259277,6.238490343093872
43,38,1,230,53,4,1,0,1,1.960039138793945,1.6553401947021484,1.7594099044799805,1.7784357070922852,1.7711222171783447
1,408,1,10,11,1,0,1,0,3.328800201416016,2.1038055419921875,2.6144981384277344,2.6664257049560547,2.653956413269043
13,465,6,18,20,1,0,1,0,1080.242156982422,1072.0794200897217,1076.3574838638306,1076.4200448989868,1076.4848589897156
60,475,2,8,3,3,0,1,1,58.52246284484863,55.25612831115723,55.510520935058594,56.03635311126709,55.82311749458313
4,98,4,89,97,4,0,1,0,5.94782829284668,5.740642547607423,5.854368209838867,5.858182907104492,5.8616697788238525
61,255,3,17,2,2,1,1,0,83.36591720581055,81.57896995544435,82.34357833862305,82.37016201019287,82.34459161758424
15,49,6,127,107,4,1,0,1,20.172595977783203,19.601821899414066,19.93119716644287,19.97058391571045,19.991427659988407
49,160,3,7,8,1,0,0,1,104.3109893798828,103.70230674743652,104.08401489257812,104.04489040374756,104.05445098876952
13,157,5,41,1,1,0,1,1,153.84483337402344,150.34627914428708,152.33349800109863,152.1960258483887,152.22114324569705
23,412,5,9,4,3,0,1,0,48.68555068969727,47.66988754272461,48.01106452941895,48.07689189910889,48.05168509483338
50,174,6,53,41,4,1,1,0,165.57025909423828,162.3373031616211,162.8856658935547,163.65900039672854,163.58530521392822
22,275,6,32,6,3,1,0,0,70.37711143493651,67.35944747924805,68.24541091918945,68.58739852905272,68.51717829704286
54,298,7,24,17,3,0,0,1,322.7066993713379,316.178560256958,320.13475894927984,319.6643352508545,319.7197616100311
17,165,5,17,41,2,1,0,1,48.38371276855469,45.37510871887207,45.7003116607666,46.34809494018555,46.215265989303596
46,389,3,9,12,4,0,1,1,35.80808639526367,32.791852951049805,33.31923484802246,34.102725982666016,34.05341506004333
24,28,1,295,286,2,1,1,0,7.555246353149414,6.724119186401367,6.932616233825684,6.976318359375,6.935477256774902
57,147,4,18,55,1,1,0,0,383.3999633789063,381.6444873809815,382.08138942718506,382.19640254974365,382.1149468421936
64,163,7,24,2,3,0,1,0,68.27735900878906,66.87092781066896,67.38972663879396,67.3640251159668,67.31149554252626
57,128,1,46,30,3,1,1,1,10.845422744750977,8.793830871582031,9.793996810913086,9.781837463378906,9.772390127182009
51,279,5,31,15,3,0,0,0,157.87577629089355,150.96402168273926,154.53720092773438,154.61134910583496,154.6592116355896
5,3,1,1148,2400,3,0,0,1,1.3589859008789062,1.192331314086914,1.2624263763427734,1.2731313705444336,1.2724995613098145
1,111,3,73,60,2,1,0,1,2.8364658355712886,2.560138702392578,2.7055740356445312,2.6944875717163086,2.6935338973999023
37,216,3,45,29,1,0,1,0,540.1897430419922,537.2576713562012,538.4416580200195,538.5790586471559,538.5428965091705
9,471,3,3,15,3,0,0,0,16.489982604980472,14.434099197387695,15.257000923156738,15.407299995422365,15.393614768981935
60,427,4,5,11,1,0,0,1,877.8862953186035,874.2437362670897,875.2228021621704,875.4484176635742,875.2942681312561
16,319,4,2,23,4,1,1,0,9.081363677978516,7.421731948852539,8.635282516479492,8.281540870666504,8.289039134979246
18,483,3,6,9,3,0,1,0,42.29998588562012,39.26157951354981,39.4895076751709,40.15688896179199,40.00091552734375
37,98,3,77,89,1,0,0,1,375.0219345092773,374.04394149780273,374.4189739227295,374.4337558746338,374.40896034240717
23,101,1,24,91,4,0,0,0,2.9809474945068364,1.974344253540039,2.336859703063965,2.399253845214844,2.3796558380126958
