layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
25,res3d_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,0.9980201721191406,0.9291172027587891,0.9708404541015625,0.9660243988037109,0.9666383266448975,,,
26,res4a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,28,1.0,512,256.0,2.0,0.0,1.0,1.0,,0.4456043243408203,0.3867149353027344,0.4099607467651367,0.4123687744140625,0.4114210605621338,,,
27,res4a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,0.5271434783935547,0.3788471221923828,0.4382133483886719,0.4410266876220703,0.4380345344543457,,,
28,res4a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,256,1024.0,1.0,0.0,0.0,1.0,,0.6895065307617188,0.5948543548583984,0.6256103515625,0.6275177001953125,0.623852014541626,,,
29,res4a_branch1,<class 'keras.layers.convolutional.Conv2D'>,4,28,1.0,512,1024.0,2.0,0.0,1.0,1.0,,0.7066726684570312,0.6473064422607422,0.6623268127441406,0.6669759750366211,0.6644725799560547,,,
30,res4b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,0.4699230194091797,0.4074573516845703,0.4410743713378906,0.4405021667480469,0.44095516204833984,,,
31,res4b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,0.4665851593017578,0.38933753967285156,0.4220008850097656,0.42302608489990234,0.42179226875305176,,,
32,res4b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,0.6349086761474609,0.5865097045898438,0.5984306335449219,0.6059408187866211,0.6047487258911133,,,
33,res4c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,0.5247592926025391,0.41675567626953125,0.49173831939697266,0.4814624786376953,0.48413872718811035,,,
34,res4c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,0.5185604095458984,0.36716461181640625,0.4583597183227539,0.4476308822631836,0.4488229751586914,,,
35,res4c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,0.6685256958007812,0.5724430084228516,0.6082057952880859,0.6057977676391602,0.6021261215209961,,,
36,res4d_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,0.5016326904296875,0.40531158447265625,0.44667720794677734,0.4444599151611328,0.44220685958862305,,,
37,res4d_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,0.4906654357910156,0.4024505615234375,0.4285573959350586,0.4312276840209961,0.4273951053619385,,,
38,res4d_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,0.6999969482421875,0.644683837890625,0.6859302520751953,0.6816387176513672,0.6839632987976074,,,
39,res4e_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,0.4963874816894531,0.4029273986816406,0.4780292510986328,0.4622936248779297,0.4654526710510254,,,
40,res4e_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,0.48160552978515625,0.37407875061035156,0.4296302795410156,0.4314899444580078,0.4324018955230713,,,
41,res4e_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,0.6282329559326172,0.5850791931152344,0.6036758422851562,0.6028652191162109,0.6019175052642822,,,
42,res4f_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,0.5009174346923828,0.3910064697265625,0.4369020462036133,0.4451751708984375,0.4449784755706787,,,
43,res4f_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,0.49757957458496094,0.38242340087890625,0.4425048828125,0.4408121109008789,0.44101476669311523,,,
44,res4f_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,0.6551742553710938,0.5652904510498047,0.594019889831543,0.6038427352905273,0.6022453308105469,,,
45,res5a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,1024,512.0,2.0,0.0,1.0,1.0,,0.4305839538574219,0.3979206085205078,0.42116641998291016,0.4183530807495117,0.41937828063964844,,,
46,res5a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,7,3.0,512,512.0,1.0,1.0,1.0,1.0,,0.7245540618896484,0.6895065307617188,0.718235969543457,0.7142782211303711,0.716090202331543,,,
47,res5a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,7,1.0,512,2048.0,1.0,0.0,0.0,1.0,,0.5824565887451172,0.4971027374267578,0.5125999450683594,0.5191564559936523,0.514000654220581,,,
48,res5a_branch1,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,1024,2048.0,2.0,0.0,1.0,1.0,,0.7691383361816406,0.6837844848632812,0.7416009902954102,0.739288330078125,0.742495059967041,,,
49,res5b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,7,1.0,2048,512.0,1.0,0.0,1.0,1.0,,0.583648681640625,0.5619525909423828,0.5646944046020508,0.5667924880981445,0.5652904510498047,,,
50,res5b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,7,3.0,512,512.0,1.0,1.0,1.0,1.0,,0.7281303405761719,0.6814002990722656,0.7195472717285156,0.7167816162109375,0.7197856903076172,,,
51,res5b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,7,1.0,512,2048.0,1.0,0.0,1.0,1.0,,0.6308555603027344,0.5168914794921875,0.5429983139038086,0.5564212799072266,0.552058219909668,,,
52,res5c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,7,1.0,2048,512.0,1.0,0.0,1.0,1.0,,0.6020069122314453,0.568389892578125,0.5792379379272461,0.5819320678710938,0.5811154842376709,,,
53,res5c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,7,3.0,512,512.0,1.0,1.0,1.0,1.0,,0.7228851318359375,0.7166862487792969,0.719904899597168,0.7197856903076172,0.7197856903076172,,,
54,res5c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,7,1.0,512,2048.0,1.0,0.0,1.0,1.0,,0.6418228149414062,0.5230903625488281,0.5671977996826172,0.5673885345458984,0.5636215209960938,,,
55,avg_pool,<class 'keras.layers.pooling.GlobalAveragePooling2D'>,4,7,,2048,,1.0,0.0,,,7.0,0.22983551025390625,0.16617774963378906,0.20170211791992188,0.19829273223876953,0.1983642578125,,,
56,fc1000,<class 'keras.layers.core.Dense'>,4,1,,2048,1000.0,,,1.0,,,0.32639503479003906,0.24557113647460938,0.28955936431884766,0.2904176712036133,0.29152631759643555,,,
