layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
58,conv2d_53,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,160,160.0,1.0,1.0,0.0,0.0,,1.2156963348388672,1.068115234375,1.1281967163085938,1.1307239532470703,1.1279284954071045,,,
59,conv2d_58,<class 'keras.layers.convolutional.Conv2D'>,8,17,7.0,160,160.0,1.0,1.0,1.0,0.0,,39.426565170288086,39.17813301086426,39.2230749130249,39.26267623901367,39.25275802612305,,,
60,conv2d_51,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,192.0,1.0,1.0,0.0,0.0,,5.141496658325195,4.912376403808594,5.033135414123535,5.031061172485352,5.032092332839966,,,
61,conv2d_54,<class 'keras.layers.convolutional.Conv2D'>,8,17,7.0,160,192.0,1.0,1.0,0.0,0.0,,46.55599594116211,46.288251876831055,46.42224311828613,46.416258811950684,46.41479253768921,,,
62,conv2d_59,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,160,192.0,1.0,1.0,0.0,0.0,,1.3301372528076172,1.1839866638183594,1.2758970260620117,1.2740850448608398,1.2783408164978027,,,
63,conv2d_60,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,192.0,1.0,1.0,1.0,0.0,,5.17725944519043,5.084753036499023,5.123019218444824,5.126070976257324,5.124837160110474,,,
64,conv2d_65,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,192.0,1.0,1.0,1.0,0.0,,5.341291427612305,5.042791366577148,5.161285400390625,5.172109603881836,5.167126655578613,,,
65,conv2d_66,<class 'keras.layers.convolutional.Conv2D'>,8,17,7.0,192,192.0,1.0,1.0,1.0,0.0,,56.24103546142578,55.565834045410156,55.83512783050537,55.88252544403076,55.87729811668396,,,
66,conv2d_62,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,192.0,1.0,1.0,0.0,0.0,,5.197048187255859,4.969358444213867,5.041718482971191,5.070972442626953,5.067914724349976,,,
67,conv2d_67,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,192,192.0,1.0,1.0,1.0,0.0,,1.6400814056396484,1.4524459838867188,1.559138298034668,1.547408103942871,1.547694206237793,,,
68,conv2d_63,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,192,192.0,1.0,1.0,0.0,0.0,,1.5225410461425781,1.4333724975585938,1.4649629592895508,1.466512680053711,1.4636516571044922,,,
69,conv2d_68,<class 'keras.layers.convolutional.Conv2D'>,8,17,7.0,192,192.0,1.0,1.0,1.0,0.0,,56.089162826538086,55.555105209350586,55.867910385131836,55.81839084625244,55.81745505332947,,,
70,conv2d_61,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,192.0,1.0,1.0,0.0,0.0,,5.130767822265625,4.976034164428711,5.060315132141113,5.054903030395508,5.055278539657593,,,
71,conv2d_64,<class 'keras.layers.convolutional.Conv2D'>,8,17,7.0,192,192.0,1.0,1.0,0.0,0.0,,55.8931827545166,55.730342864990234,55.77409267425537,55.78269958496094,55.77543377876282,,,
