layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
11,res2c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,7.672548294067383,7.4710845947265625,7.525324821472168,7.5524091720581055,7.547557353973389,,,
12,res2c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,4.159212112426758,3.9174556732177734,3.9861202239990234,4.008746147155762,4.001349210739136,,,
13,res3a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,56,1.0,256,128.0,2.0,0.0,1.0,1.0,,2.1905899047851562,2.067089080810547,2.1392107009887695,2.1357059478759766,2.137422561645508,,,
14,res3a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,7.132291793823242,6.734609603881836,6.862401962280273,6.879067420959473,6.865471601486206,,,
15,res3a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,28,1.0,128,512.0,1.0,0.0,0.0,1.0,,4.161834716796875,3.377199172973633,3.4644603729248047,3.5247325897216797,3.463536500930786,,,
16,res3a_branch1,<class 'keras.layers.convolutional.Conv2D'>,4,56,1.0,256,512.0,2.0,0.0,1.0,1.0,,6.475925445556641,6.227254867553711,6.361961364746094,6.355857849121094,6.356924772262573,,,
17,res3b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,28,1.0,512,128.0,1.0,0.0,1.0,1.0,,3.54766845703125,3.3774375915527344,3.5103559494018555,3.4863948822021484,3.4923553466796875,,,
18,res3b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,6.960630416870117,6.763935089111328,6.862878799438477,6.862068176269531,6.862014532089233,,,
19,res3b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,3.5746097564697266,3.377199172973633,3.4797191619873047,3.4859657287597656,3.488481044769287,,,
20,res3c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,28,1.0,512,128.0,1.0,0.0,1.0,1.0,,3.5839080810546875,3.3957958221435547,3.493666648864746,3.4907102584838867,3.490924835205078,,,
21,res3c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,6.9408416748046875,6.793975830078125,6.8808794021606445,6.878519058227539,6.881296634674072,,,
22,res3c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,3.587961196899414,3.4618377685546875,3.5152435302734375,3.5096168518066406,3.505796194076538,,,
23,res3d_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,28,1.0,512,128.0,1.0,0.0,1.0,1.0,,3.597259521484375,3.4058094024658203,3.479480743408203,3.485894203186035,3.4819841384887695,,,
24,res3d_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,7.042646408081055,6.804704666137695,6.868124008178711,6.8978071212768555,6.891340017318726,,,
25,res3d_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,3.6401748657226562,3.4246444702148438,3.472447395324707,3.492426872253418,3.482431173324585,,,
26,res4a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,28,1.0,512,256.0,2.0,0.0,1.0,1.0,,2.215862274169922,1.928091049194336,2.025008201599121,2.030491828918457,2.020120620727539,,,
27,res4a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,7.034063339233398,6.8225860595703125,6.938934326171875,6.927347183227539,6.92710280418396,,,
28,res4a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,256,1024.0,1.0,0.0,0.0,1.0,,3.5698413848876953,3.2930374145507812,3.448963165283203,3.442263603210449,3.444969654083252,,,
29,res4a_branch1,<class 'keras.layers.convolutional.Conv2D'>,4,28,1.0,512,1024.0,2.0,0.0,1.0,1.0,,6.709575653076172,6.423473358154297,6.513714790344238,6.541085243225098,6.5347254276275635,,,
30,res4b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,3.612518310546875,3.293275833129883,3.552675247192383,3.5169601440429688,3.532975912094116,,,
31,res4b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,7.0743560791015625,6.810426712036133,6.955623626708984,6.945538520812988,6.946325302124023,,,
32,res4b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,3.5791397094726562,3.3864974975585938,3.510594367980957,3.489398956298828,3.491044044494629,,,
33,res4c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,3.5858154296875,3.404855728149414,3.5033226013183594,3.504657745361328,3.506988286972046,,,
34,res4c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,7.034778594970703,6.823301315307617,6.991744041442871,6.970000267028809,6.980240345001221,,,
35,res4c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,3.587007522583008,3.289937973022461,3.451704978942871,3.4363269805908203,3.435790538787842,,,
36,res4d_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,3.631114959716797,3.413677215576172,3.5500526428222656,3.541851043701172,3.5467147827148438,,,
37,res4d_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,7.00068473815918,6.774187088012695,6.9321393966674805,6.911134719848633,6.917059421539307,,,
38,res4d_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,3.5529136657714844,3.249645233154297,3.440260887145996,3.435993194580078,3.444671630859375,,,
39,res4e_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,3.5889148712158203,3.3843517303466797,3.5120248794555664,3.4995317459106445,3.502756357192993,,,
40,res4e_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,7.126092910766602,6.842136383056641,6.990909576416016,6.9843292236328125,6.98438286781311,,,
41,res4e_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,3.549814224243164,3.3082962036132812,3.4492015838623047,3.4377336502075195,3.4399032592773438,,,
42,res4f_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,3.5941600799560547,3.385305404663086,3.4679174423217773,3.4774303436279297,3.4743547439575195,,,
43,res4f_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,7.083654403686523,6.891965866088867,6.959795951843262,6.982254981994629,6.980866193771362,,,
44,res4f_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,3.656148910522461,3.333568572998047,3.4798383712768555,3.478860855102539,3.4748613834381104,,,
45,res5a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,1024,512.0,2.0,0.0,1.0,1.0,,2.145528793334961,1.840353012084961,1.992940902709961,1.9890546798706055,1.9880831241607666,,,
46,res5a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,7,3.0,512,512.0,1.0,1.0,1.0,1.0,,7.356405258178711,7.08460807800293,7.162570953369141,7.191014289855957,7.183641195297241,,,
47,res5a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,7,1.0,512,2048.0,1.0,0.0,0.0,1.0,,4.513025283813477,4.089593887329102,4.320979118347168,4.324626922607422,4.330456256866455,,,
48,res5a_branch1,<class 'keras.layers.convolutional.Conv2D'>,4,14,1.0,1024,2048.0,2.0,0.0,1.0,1.0,,8.217811584472656,7.452487945556641,7.876038551330566,7.857871055603027,7.863551378250122,,,
49,res5b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,7,1.0,2048,512.0,1.0,0.0,1.0,1.0,,3.7283897399902344,3.3931732177734375,3.615260124206543,3.5727739334106445,3.5757720470428467,,,
50,res5b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,7,3.0,512,512.0,1.0,1.0,1.0,1.0,,7.320880889892578,6.953954696655273,7.17473030090332,7.155323028564453,7.159799337387085,,,
51,res5b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,7,1.0,512,2048.0,1.0,0.0,1.0,1.0,,4.501819610595703,4.144906997680664,4.381895065307617,4.343223571777344,4.348188638687134,,,
52,res5c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,4,7,1.0,2048,512.0,1.0,0.0,1.0,1.0,,3.805398941040039,3.3693313598632812,3.6401748657226562,3.6276817321777344,3.637760877609253,,,
53,res5c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,4,7,3.0,512,512.0,1.0,1.0,1.0,1.0,,7.227420806884766,6.959438323974609,7.095932960510254,7.1010589599609375,7.10296630859375,,,
54,res5c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,4,7,1.0,512,2048.0,1.0,0.0,1.0,1.0,,4.584789276123047,4.233598709106445,4.396319389343262,4.385042190551758,4.379004240036011,,,
55,avg_pool,<class 'keras.layers.pooling.GlobalAveragePooling2D'>,4,7,,2048,,1.0,0.0,,,7.0,0.25844573974609375,0.16641616821289062,0.18322467803955078,0.1913309097290039,0.18605589866638184,,,
56,fc1000,<class 'keras.layers.core.Dense'>,4,1,,2048,1000.0,,,1.0,,,1.542806625366211,1.0421276092529297,1.2673139572143555,1.2603521347045898,1.2523233890533447,,,
